Day,Group,Food Name,Amount,Energy (kcal),Alcohol (g),Caffeine (mg),Water (g),B1 (Thiamine) (mg),B2 (Riboflavin) (mg),B3 (Niacin) (mg),B5 (Pantothenic Acid) (mg),B6 (Pyridoxine) (mg),B12 (Cobalamin) (µg),Folate (µg),Vitamin A (µg),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (µg),Calcium (mg),Copper (mg),Iron (mg),Magnesium (mg),Manganese (mg),Phosphorus (mg),Potassium (mg),Selenium (µg),Sodium (mg),Zinc (mg),Carbs (g),Fiber (g),Starch (g),Sugars (g),Added Sugars (g),Net Carbs (g),Fat (g),Cholesterol (mg),Monounsaturated (g),Polyunsaturated (g),Saturated (g),Trans-Fats (g),Omega-3 (g),Omega-6 (g),Cystine (g),Histidine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Phenylalanine (g),Protein (g),Threonine (g),Tryptophan (g),Tyrosine (g),Valine (g),Category
2024-07-12,"Breakfast","Eggs, Cooked","3.00 large",232.50,0.00,0.00,111.93,0.10,0.77,0.10,2.10,0.18,1.67,66.00,224.00,0.00,130.50,1.55,0.45,75.00,0.02,1.79,15.00,0.04,258.00,189.00,46.20,186.00,1.58,1.68,0.00,0.00,1.68,0.00,1.67,15.92,559.50,6.12,2.12,4.90,0.00,0.10,1.97,0.44,0.45,1.03,1.61,1.36,0.59,1.00,18.87,0.91,0.23,0.77,1.15,"Dairy and Egg Products"
2024-07-12,"Lunch","Chicken Breast, Skin Removed Before Cooking","300.00 g",519.00,0.00,0.00,194.28,0.20,0.35,37.26,2.92,1.80,1.02,12.00,27.00,0.00,15.00,0.81,0.90,45.00,0.15,3.18,81.00,0.05,648.00,741.00,73.20,231.00,3.69,0.00,0.00,0.00,0.00,0.00,0.00,13.53,255.00,4.62,2.94,3.81,0.27,0.30,2.46,1.19,2.88,4.90,6.96,7.88,2.57,3.68,92.73,3.91,1.08,3.13,4.60,"Poultry Products"
2024-07-12,"Snacks","Kettle Korn by Joey Salted Caramel","3.33 serving",432.90,,,,,,,,,,,,,,,,,,0.60,,,,,,499.50,,53.28,1.66,,53.28,,51.61,23.31,0.00,,,16.65,0.00,,,,,,,,,,3.33,,,,,""
2024-07-13,"Breakfast","Eggs, Cooked","3.00 large",232.50,0.00,0.00,111.93,0.10,0.77,0.10,2.10,0.18,1.67,66.00,224.00,0.00,130.50,1.55,0.45,75.00,0.02,1.79,15.00,0.04,258.00,189.00,46.20,186.00,1.58,1.68,0.00,0.00,1.68,0.00,1.67,15.92,559.50,6.12,2.12,4.90,0.00,0.10,1.97,0.44,0.45,1.03,1.61,1.36,0.59,1.00,18.87,0.91,0.23,0.77,1.15,"Dairy and Egg Products"
2024-07-13,"Breakfast","Gardenia, High Fiber Whole Wheat Bread","1.00 x 2.0 Slices",170.00,,,,0.21,0.15,1.60,,,,136.00,105.00,0.60,,,,120.00,,3.42,,,,,,241.00,,30.00,6.00,,3.00,,24.00,2.00,0.00,,,1.00,0.00,,,,,,,,,,8.00,,,,,"Baked Products"
2024-07-13,"Lunch","Chicken Breast, Skin Removed Before Cooking","100.00 g",173.00,0.00,0.00,64.76,0.07,0.12,12.42,0.97,0.60,0.34,4.00,9.00,0.00,5.00,0.27,0.30,15.00,0.05,1.06,27.00,0.02,216.00,247.00,24.40,77.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,4.51,85.00,1.54,0.98,1.27,0.09,0.10,0.82,0.40,0.96,1.63,2.32,2.63,0.86,1.23,30.91,1.31,0.36,1.04,1.53,"Poultry Products"
2024-07-13,"Lunch","Mung Beans, Cooked from Dried","200.00 g",210.00,0.00,0.00,145.32,0.33,0.12,1.15,0.82,0.13,0.00,318.00,2.33,2.00,0.00,0.30,5.40,54.00,0.31,2.80,96.00,0.60,198.00,532.00,5.00,4.00,1.68,38.30,15.20,19.10,4.00,0.00,23.10,0.76,0.00,0.11,0.26,0.23,0.00,0.02,0.24,0.12,0.41,0.59,1.09,0.98,0.17,0.85,14.04,0.46,0.15,0.42,0.73,"Legumes and Legume Products"
2024-07-13,"Snacks","Kettle Korn by Joey Salted Caramel","1.66 serving",215.80,,,,,,,,,,,,,,,,,,0.30,,,,,,249.00,,26.56,0.83,,26.56,,25.73,11.62,0.00,,,8.30,0.00,,,,,,,,,,1.66,,,,,""
2024-07-13,"Snacks","Banana, Fried","1.00 medium - 7"" to 7 7/8"" long",165.24,0.00,0.00,78.39,0.04,0.09,0.78,0.39,0.43,0.00,23.60,3.79,10.27,0.00,0.71,13.12,5.90,0.09,0.31,31.86,0.32,25.96,422.44,4.30,1.18,0.18,26.95,3.07,6.35,14.43,0.00,23.87,7.20,0.00,1.59,4.02,1.20,0.04,0.49,3.49,0.01,0.09,0.03,0.08,0.06,0.01,0.06,1.29,0.03,0.01,0.01,0.06,"Fruits and Fruit Juices"
2024-07-13,"Snacks","Dairy Queen, Blizzard, Oreo Cookies","1.00 medium",789.20,0.00,10.15,190.54,0.46,1.07,2.10,2.14,0.26,2.05,77.15,134.88,4.55,10.31,2.75,7.09,795.31,0.26,2.24,102.40,0.37,662.20,1150.84,22.21,400.76,3.26,118.98,2.41,19.57,83.92,52.94,116.55,29.26,50.27,11.62,3.19,13.17,0.55,0.79,2.17,0.22,0.48,1.03,1.73,1.32,0.43,0.88,18.78,0.81,0.27,0.81,1.15,"Fast Foods"
2024-07-14,"Breakfast","Quaker, Instant Oatmeal, Plain","1.00 packet - prepared",101.36,0.00,0.00,120.88,0.12,0.01,0.29,0.34,0.02,0.00,124.18,216.16,0.00,0.00,0.14,0.53,101.84,0.11,6.92,37.02,0.95,118.44,102.48,6.50,79.78,0.71,19.47,2.80,15.86,0.42,0.00,16.67,1.93,0.00,0.65,0.71,0.38,0.00,0.02,0.68,0.12,0.08,0.14,0.27,0.19,0.06,0.18,3.34,0.10,0.05,0.11,0.20,"Breakfast Cereals"
2024-07-14,"Breakfast","Pear, Fresh","1.00 large",131.10,0.00,0.00,193.11,0.03,0.06,0.37,0.11,0.07,0.00,16.10,2.97,9.89,0.00,0.48,10.12,20.70,0.19,0.41,16.10,0.11,27.60,266.80,0.23,2.30,0.23,35.03,7.27,0.00,22.42,0.00,22.62,0.32,0.00,0.19,0.22,0.05,0.00,0.00,0.21,0.00,0.00,0.03,0.04,0.04,0.00,0.03,0.83,0.03,0.00,0.00,0.04,"Fruits and Fruit Juices"
2024-07-14,"Lunch","Chicken Breast, Skin Removed Before Cooking","400.00 g",692.00,0.00,0.00,259.04,0.26,0.46,49.68,3.89,2.40,1.36,16.00,36.00,0.00,20.00,1.08,1.20,60.00,0.20,4.24,108.00,0.07,864.00,988.00,97.60,308.00,4.92,0.00,0.00,0.00,0.00,0.00,0.00,18.04,340.00,6.16,3.92,5.08,0.36,0.40,3.28,1.58,3.84,6.53,9.28,10.50,3.42,4.90,123.64,5.22,1.44,4.17,6.13,"Poultry Products"
2024-07-14,"Lunch","Mung Beans, Cooked from Dried","100.00 g",105.00,0.00,0.00,72.66,0.16,0.06,0.58,0.41,0.07,0.00,159.00,1.17,1.00,0.00,0.15,2.70,27.00,0.16,1.40,48.00,0.30,99.00,266.00,2.50,2.00,0.84,19.15,7.60,9.55,2.00,0.00,11.55,0.38,0.00,0.05,0.13,0.12,0.00,0.01,0.12,0.06,0.20,0.30,0.54,0.49,0.08,0.43,7.02,0.23,0.08,0.21,0.36,"Legumes and Legume Products"
2024-07-14,"Snacks","Dairy Queen, Blizzard, Oreo Cookies","1.00 medium",789.20,0.00,10.15,190.54,0.46,1.07,2.10,2.14,0.26,2.05,77.15,134.88,4.55,10.31,2.75,7.09,795.31,0.26,2.24,102.40,0.37,662.20,1150.84,22.21,400.76,3.26,118.98,2.41,19.57,83.92,52.94,116.55,29.26,50.27,11.62,3.19,13.17,0.55,0.79,2.17,0.22,0.48,1.03,1.73,1.32,0.43,0.88,18.78,0.81,0.27,0.81,1.15,"Fast Foods"
2024-07-15,"Uncategorized","Nescafe, Instant Coffee ","2.00 tsp",10.00,,140.00,1.12,,,,,,,,,,,,,,,,,,,,,4.00,,1.74,,,0.02,,1.74,0.00,,,,,,,,,,,,,,,0.60,,,,,"Beverages"
2024-07-15,"Breakfast","Quaker, Instant Oatmeal, Plain","1.00 packet - prepared",101.36,0.00,0.00,120.88,0.12,0.01,0.29,0.34,0.02,0.00,124.18,216.16,0.00,0.00,0.14,0.53,101.84,0.11,6.92,37.02,0.95,118.44,102.48,6.50,79.78,0.71,19.47,2.80,15.86,0.42,0.00,16.67,1.93,0.00,0.65,0.71,0.38,0.00,0.02,0.68,0.12,0.08,0.14,0.27,0.19,0.06,0.18,3.34,0.10,0.05,0.11,0.20,"Breakfast Cereals"
2024-07-15,"Breakfast","Gardenia, High Fiber Whole Wheat Bread","1.00 x 2.0 Slices",170.00,,,,0.21,0.15,1.60,,,,136.00,105.00,0.60,,,,120.00,,3.42,,,,,,241.00,,30.00,6.00,,3.00,,24.00,2.00,0.00,,,1.00,0.00,,,,,,,,,,8.00,,,,,"Baked Products"
2024-07-15,"Lunch","Chicken Breast, Skin Removed Before Cooking","400.00 g",692.00,0.00,0.00,259.04,0.26,0.46,49.68,3.89,2.40,1.36,16.00,36.00,0.00,20.00,1.08,1.20,60.00,0.20,4.24,108.00,0.07,864.00,988.00,97.60,308.00,4.92,0.00,0.00,0.00,0.00,0.00,0.00,18.04,340.00,6.16,3.92,5.08,0.36,0.40,3.28,1.58,3.84,6.53,9.28,10.50,3.42,4.90,123.64,5.22,1.44,4.17,6.13,"Poultry Products"
2024-07-15,"Lunch","White Rice, Steamed","1.00 cup",205.41,0.00,0.00,108.14,0.26,0.02,2.33,0.62,0.15,0.00,67.63,0.00,0.00,0.00,0.06,0.00,15.80,0.11,1.90,18.96,0.75,67.94,55.30,11.85,1.58,0.77,44.51,0.54,36.34,0.05,0.00,43.95,0.44,0.00,0.14,0.12,0.12,0.00,0.02,0.10,0.09,0.10,0.18,0.35,0.15,0.10,0.23,4.25,0.15,0.05,0.14,0.26,"Cereal Grains and Pasta"
2024-07-15,"Lunch","Mung Beans, Cooked from Dried","100.00 g",105.00,0.00,0.00,72.66,0.16,0.06,0.58,0.41,0.07,0.00,159.00,1.17,1.00,0.00,0.15,2.70,27.00,0.16,1.40,48.00,0.30,99.00,266.00,2.50,2.00,0.84,19.15,7.60,9.55,2.00,0.00,11.55,0.38,0.00,0.05,0.13,0.12,0.00,0.01,0.12,0.06,0.20,0.30,0.54,0.49,0.08,0.43,7.02,0.23,0.08,0.21,0.36,"Legumes and Legume Products"
2024-07-15,"Dinner","Gardenia, High Fiber Whole Wheat Bread","1.00 x 2.0 Slices",170.00,,,,0.21,0.15,1.60,,,,136.00,105.00,0.60,,,,120.00,,3.42,,,,,,241.00,,30.00,6.00,,3.00,,24.00,2.00,0.00,,,1.00,0.00,,,,,,,,,,8.00,,,,,"Baked Products"
2024-07-16,"Uncategorized","Nescafe, Instant Coffee ","2.00 tsp",10.00,,140.00,1.12,,,,,,,,,,,,,,,,,,,,,4.00,,1.74,,,0.02,,1.74,0.00,,,,,,,,,,,,,,,0.60,,,,,"Beverages"
2024-07-16,"Uncategorized","Banana, Fried","2.00 medium - 7"" to 7 7/8"" long",330.48,0.00,0.00,156.79,0.07,0.17,1.57,0.79,0.87,0.00,47.20,7.57,20.53,0.00,1.42,26.24,11.80,0.18,0.62,63.72,0.64,51.92,844.88,8.61,2.36,0.35,53.90,6.14,12.70,28.86,0.00,47.75,14.40,0.00,3.18,8.04,2.40,0.07,0.99,6.98,0.02,0.18,0.07,0.16,0.12,0.02,0.12,2.57,0.07,0.02,0.02,0.11,"Fruits and Fruit Juices"
2024-07-16,"Breakfast","Quaker, Instant Oatmeal, Plain","1.00 packet - prepared",101.36,0.00,0.00,120.88,0.12,0.01,0.29,0.34,0.02,0.00,124.18,216.16,0.00,0.00,0.14,0.53,101.84,0.11,6.92,37.02,0.95,118.44,102.48,6.50,79.78,0.71,19.47,2.80,15.86,0.42,0.00,16.67,1.93,0.00,0.65,0.71,0.38,0.00,0.02,0.68,0.12,0.08,0.14,0.27,0.19,0.06,0.18,3.34,0.10,0.05,0.11,0.20,"Breakfast Cereals"
2024-07-16,"Breakfast","Eggs, Cooked","3.00 large",232.50,0.00,0.00,111.93,0.10,0.77,0.10,2.10,0.18,1.67,66.00,224.00,0.00,130.50,1.55,0.45,75.00,0.02,1.79,15.00,0.04,258.00,189.00,46.20,186.00,1.58,1.68,0.00,0.00,1.68,0.00,1.67,15.92,559.50,6.12,2.12,4.90,0.00,0.10,1.97,0.44,0.45,1.03,1.61,1.36,0.59,1.00,18.87,0.91,0.23,0.77,1.15,"Dairy and Egg Products"
2024-07-16,"Lunch","Chicken Breast, Skin Removed Before Cooking","400.00 g",692.00,0.00,0.00,259.04,0.26,0.46,49.68,3.89,2.40,1.36,16.00,36.00,0.00,20.00,1.08,1.20,60.00,0.20,4.24,108.00,0.07,864.00,988.00,97.60,308.00,4.92,0.00,0.00,0.00,0.00,0.00,0.00,18.04,340.00,6.16,3.92,5.08,0.36,0.40,3.28,1.58,3.84,6.53,9.28,10.50,3.42,4.90,123.64,5.22,1.44,4.17,6.13,"Poultry Products"
2024-07-16,"Lunch","White Rice, Steamed","1.00 cup",205.41,0.00,0.00,108.14,0.26,0.02,2.33,0.62,0.15,0.00,67.63,0.00,0.00,0.00,0.06,0.00,15.80,0.11,1.90,18.96,0.75,67.94,55.30,11.85,1.58,0.77,44.51,0.54,36.34,0.05,0.00,43.95,0.44,0.00,0.14,0.12,0.12,0.00,0.02,0.10,0.09,0.10,0.18,0.35,0.15,0.10,0.23,4.25,0.15,0.05,0.14,0.26,"Cereal Grains and Pasta"
2024-07-16,"Dinner","Mac and Cheese","3.00 full recipe",1309.21,0.00,0.00,7.64,0.00,0.01,0.02,0.05,0.00,0.07,1.28,291.20,0.00,4.38,0.99,2.98,460.22,0.01,0.01,0.85,0.00,10.22,610.22,0.43,1512.84,0.04,174.39,31.98,0.00,41.49,0.00,142.41,49.13,113.41,9.97,1.28,32.14,1.40,0.13,0.43,0.00,0.01,0.02,0.04,0.03,0.01,0.02,33.84,0.02,0.01,0.02,0.02,""
2024-07-17,"Breakfast","Gardenia, High Fiber Whole Wheat Bread","2.00 x 2.0 Slices",340.00,,,,0.42,0.31,3.20,,,,272.00,210.00,1.20,,,,240.00,,6.84,,,,,,482.00,,60.00,12.00,,6.00,,48.00,4.00,0.00,,,2.00,0.00,,,,,,,,,,16.00,,,,,"Baked Products"
2024-07-17,"Breakfast","Kettle Korn by Joey Salted Caramel","5.00 serving",650.00,,,,,,,,,,,,,,,,,,0.90,,,,,,750.00,,80.00,2.50,,80.00,,77.50,35.00,0.00,,,25.00,0.00,,,,,,,,,,5.00,,,,,""
2024-07-17,"Lunch","Eggs, Cooked","3.00 large",232.50,0.00,0.00,111.93,0.10,0.77,0.10,2.10,0.18,1.67,66.00,224.00,0.00,130.50,1.55,0.45,75.00,0.02,1.79,15.00,0.04,258.00,189.00,46.20,186.00,1.58,1.68,0.00,0.00,1.68,0.00,1.67,15.92,559.50,6.12,2.12,4.90,0.00,0.10,1.97,0.44,0.45,1.03,1.61,1.36,0.59,1.00,18.87,0.91,0.23,0.77,1.15,"Dairy and Egg Products"
2024-07-17,"Lunch","Chicken Breast, Skin Removed Before Cooking","400.00 g",692.00,0.00,0.00,259.04,0.26,0.46,49.68,3.89,2.40,1.36,16.00,36.00,0.00,20.00,1.08,1.20,60.00,0.20,4.24,108.00,0.07,864.00,988.00,97.60,308.00,4.92,0.00,0.00,0.00,0.00,0.00,0.00,18.04,340.00,6.16,3.92,5.08,0.36,0.40,3.28,1.58,3.84,6.53,9.28,10.50,3.42,4.90,123.64,5.22,1.44,4.17,6.13,"Poultry Products"
2024-07-17,"Dinner","Mac and Cheese","1.00 full recipe",436.40,0.00,0.00,2.55,0.00,0.00,0.01,0.02,0.00,0.02,0.43,97.07,0.00,1.46,0.33,0.99,153.41,0.00,0.00,0.28,0.00,3.41,203.41,0.14,504.28,0.01,58.13,10.66,0.00,13.83,0.00,47.47,16.38,37.80,3.32,0.43,10.71,0.47,0.04,0.14,0.00,0.00,0.01,0.01,0.01,0.00,0.01,11.28,0.01,0.00,0.01,0.01,""
2024-07-18,"Uncategorized","Nescafe, Instant Coffee ","2.00 tsp",10.00,,140.00,1.12,,,,,,,,,,,,,,,,,,,,,4.00,,1.74,,,0.02,,1.74,0.00,,,,,,,,,,,,,,,0.60,,,,,"Beverages"
2024-07-18,"Breakfast","Pascual, C-Lium Fibre, Dalandan","1.00 sachet",30.00,,,,,,,,,,,,,,,,,,,,,,,,30.00,,7.00,5.00,,2.00,,2.00,0.00,0.00,,,0.00,0.00,,,,,,,,,,0.00,,,,,"Supplements"
2024-07-18,"Breakfast","Quaker, Instant Oatmeal, Plain","1.00 packet - prepared",101.36,0.00,0.00,120.88,0.12,0.01,0.29,0.34,0.02,0.00,124.18,216.16,0.00,0.00,0.14,0.53,101.84,0.11,6.92,37.02,0.95,118.44,102.48,6.50,79.78,0.71,19.47,2.80,15.86,0.42,0.00,16.67,1.93,0.00,0.65,0.71,0.38,0.00,0.02,0.68,0.12,0.08,0.14,0.27,0.19,0.06,0.18,3.34,0.10,0.05,0.11,0.20,"Breakfast Cereals"
2024-07-18,"Breakfast","Banana, Fried","2.00 medium - 7"" to 7 7/8"" long",330.48,0.00,0.00,156.79,0.07,0.17,1.57,0.79,0.87,0.00,47.20,7.57,20.53,0.00,1.42,26.24,11.80,0.18,0.62,63.72,0.64,51.92,844.88,8.61,2.36,0.35,53.90,6.14,12.70,28.86,0.00,47.75,14.40,0.00,3.18,8.04,2.40,0.07,0.99,6.98,0.02,0.18,0.07,0.16,0.12,0.02,0.12,2.57,0.07,0.02,0.02,0.11,"Fruits and Fruit Juices"
2024-07-18,"Lunch","Mung Beans, Cooked from Dried","250.00 g",262.50,0.00,0.00,181.65,0.41,0.15,1.44,1.03,0.17,0.00,397.50,2.92,2.50,0.00,0.38,6.75,67.50,0.39,3.50,120.00,0.75,247.50,665.00,6.25,5.00,2.10,47.88,19.00,23.88,5.00,0.00,28.87,0.95,0.00,0.14,0.32,0.29,0.00,0.02,0.30,0.16,0.51,0.74,1.36,1.22,0.21,1.06,17.55,0.58,0.19,0.53,0.91,"Legumes and Legume Products"
2024-07-18,"Lunch","Chicken Breast, Skin Removed Before Cooking","400.00 g",692.00,0.00,0.00,259.04,0.26,0.46,49.68,3.89,2.40,1.36,16.00,36.00,0.00,20.00,1.08,1.20,60.00,0.20,4.24,108.00,0.07,864.00,988.00,97.60,308.00,4.92,0.00,0.00,0.00,0.00,0.00,0.00,18.04,340.00,6.16,3.92,5.08,0.36,0.40,3.28,1.58,3.84,6.53,9.28,10.50,3.42,4.90,123.64,5.22,1.44,4.17,6.13,"Poultry Products"
2024-07-19,"Uncategorized","Nescafe, Instant Coffee ","2.00 tsp",10.00,,140.00,1.12,,,,,,,,,,,,,,,,,,,,,4.00,,1.74,,,0.02,,1.74,0.00,,,,,,,,,,,,,,,0.60,,,,,"Beverages"
2024-07-19,"Breakfast","Banana, Fried","2.00 medium - 7"" to 7 7/8"" long",330.48,0.00,0.00,156.79,0.07,0.17,1.57,0.79,0.87,0.00,47.20,7.57,20.53,0.00,1.42,26.24,11.80,0.18,0.62,63.72,0.64,51.92,844.88,8.61,2.36,0.35,53.90,6.14,12.70,28.86,0.00,47.75,14.40,0.00,3.18,8.04,2.40,0.07,0.99,6.98,0.02,0.18,0.07,0.16,0.12,0.02,0.12,2.57,0.07,0.02,0.02,0.11,"Fruits and Fruit Juices"
2024-07-19,"Breakfast","Quaker, Instant Oatmeal, Plain","1.00 packet - prepared",101.36,0.00,0.00,120.88,0.12,0.01,0.29,0.34,0.02,0.00,124.18,216.16,0.00,0.00,0.14,0.53,101.84,0.11,6.92,37.02,0.95,118.44,102.48,6.50,79.78,0.71,19.47,2.80,15.86,0.42,0.00,16.67,1.93,0.00,0.65,0.71,0.38,0.00,0.02,0.68,0.12,0.08,0.14,0.27,0.19,0.06,0.18,3.34,0.10,0.05,0.11,0.20,"Breakfast Cereals"
2024-07-19,"Breakfast","Pascual, C-Lium Fibre, Dalandan","1.00 sachet",30.00,,,,,,,,,,,,,,,,,,,,,,,,30.00,,7.00,5.00,,2.00,,2.00,0.00,0.00,,,0.00,0.00,,,,,,,,,,0.00,,,,,"Supplements"
2024-07-19,"Dinner","Chicken Breast, Skin Removed Before Cooking","300.00 g",519.00,0.00,0.00,194.28,0.20,0.35,37.26,2.92,1.80,1.02,12.00,27.00,0.00,15.00,0.81,0.90,45.00,0.15,3.18,81.00,0.05,648.00,741.00,73.20,231.00,3.69,0.00,0.00,0.00,0.00,0.00,0.00,13.53,255.00,4.62,2.94,3.81,0.27,0.30,2.46,1.19,2.88,4.90,6.96,7.88,2.57,3.68,92.73,3.91,1.08,3.13,4.60,"Poultry Products"
2024-07-19,"Dinner","Mung Beans, Cooked from Dried","250.00 g",262.50,0.00,0.00,181.65,0.41,0.15,1.44,1.03,0.17,0.00,397.50,2.92,2.50,0.00,0.38,6.75,67.50,0.39,3.50,120.00,0.75,247.50,665.00,6.25,5.00,2.10,47.88,19.00,23.88,5.00,0.00,28.87,0.95,0.00,0.14,0.32,0.29,0.00,0.02,0.30,0.16,0.51,0.74,1.36,1.22,0.21,1.06,17.55,0.58,0.19,0.53,0.91,"Legumes and Legume Products"
2024-07-19,"Snacks","Burger King, Whopper Jr. without Cheese","1.00 each",318.39,0.00,0.00,80.16,0.28,0.23,3.58,0.41,0.20,1.15,67.49,27.42,4.03,5.57,0.91,24.69,77.99,0.11,2.46,23.27,0.28,121.59,280.05,19.41,389.98,2.49,26.99,1.27,15.81,7.06,5.73,25.68,17.25,33.25,5.44,5.54,4.78,0.39,0.68,4.74,0.18,0.39,0.55,0.97,0.85,0.29,0.54,13.42,0.51,0.15,0.41,0.61,"Fast Foods"
2024-07-19,"Snacks","Burger King, French Fries","1.00 small - order",317.78,0.00,0.00,62.22,0.22,0.04,2.95,1.15,0.61,0.00,20.25,0.19,16.65,0.00,2.08,17.28,18.29,0.38,0.70,45.02,0.32,90.02,738.25,2.82,476.88,0.61,45.03,4.61,35.56,2.00,0.00,40.41,14.28,0.00,5.77,4.56,3.45,0.07,0.78,3.66,0.05,0.09,0.16,0.23,0.23,0.06,0.17,3.85,0.14,0.06,0.14,0.22,"Fast Foods"
2024-07-20,"Breakfast","Nescafe, Instant Coffee ","2.00 tsp",10.00,,140.00,1.12,,,,,,,,,,,,,,,,,,,,,4.00,,1.74,,,0.02,,1.74,0.00,,,,,,,,,,,,,,,0.60,,,,,"Beverages"
2024-07-20,"Breakfast","Quaker, Instant Oatmeal, Plain","2.00 packet - prepared",202.72,0.00,0.00,241.76,0.25,0.03,0.58,0.67,0.04,0.00,248.36,432.32,0.00,0.00,0.28,1.06,203.67,0.23,13.84,74.05,1.90,236.88,204.96,12.99,159.56,1.43,38.93,5.60,31.72,0.84,0.00,33.33,3.86,0.00,1.30,1.42,0.75,0.01,0.04,1.37,0.24,0.16,0.28,0.54,0.38,0.12,0.37,6.67,0.21,0.10,0.21,0.40,"Breakfast Cereals"
2024-07-20,"Lunch","Mac and Cheese","3.00 full recipe",1309.21,0.00,0.00,7.64,0.00,0.01,0.02,0.05,0.00,0.07,1.28,291.20,0.00,4.38,0.99,2.98,460.22,0.01,0.01,0.85,0.00,10.22,610.22,0.43,1512.84,0.04,174.39,31.98,0.00,41.49,0.00,142.41,49.13,113.41,9.97,1.28,32.14,1.40,0.13,0.43,0.00,0.01,0.02,0.04,0.03,0.01,0.02,33.84,0.02,0.01,0.02,0.02,""
2024-07-20,"Dinner","Kettle Korn by Joey Salted Caramel","5.00 serving",650.00,,,,,,,,,,,,,,,,,,0.90,,,,,,750.00,,80.00,2.50,,80.00,,77.50,35.00,0.00,,,25.00,0.00,,,,,,,,,,5.00,,,,,""
2024-07-21,"Uncategorized","Nescafe, Instant Coffee ","2.00 tsp",10.00,,140.00,1.12,,,,,,,,,,,,,,,,,,,,,4.00,,1.74,,,0.02,,1.74,0.00,,,,,,,,,,,,,,,0.60,,,,,"Beverages"
2024-07-21,"Breakfast","Mac and Cheese","3.00 full recipe",1309.21,0.00,0.00,7.64,0.00,0.01,0.02,0.05,0.00,0.07,1.28,291.20,0.00,4.38,0.99,2.98,460.22,0.01,0.01,0.85,0.00,10.22,610.22,0.43,1512.84,0.04,174.39,31.98,0.00,41.49,0.00,142.41,49.13,113.41,9.97,1.28,32.14,1.40,0.13,0.43,0.00,0.01,0.02,0.04,0.03,0.01,0.02,33.84,0.02,0.01,0.02,0.02,""
2024-07-21,"Breakfast","Gardenia, High Fiber Whole Wheat Bread","2.00 x 2.0 Slices",340.00,,,,0.42,0.31,3.20,,,,272.00,210.00,1.20,,,,240.00,,6.84,,,,,,482.00,,60.00,12.00,,6.00,,48.00,4.00,0.00,,,2.00,0.00,,,,,,,,,,16.00,,,,,"Baked Products"
2024-07-21,"Dinner","Chicken Breast, Skin Removed Before Cooking","300.00 g",519.00,0.00,0.00,194.28,0.20,0.35,37.26,2.92,1.80,1.02,12.00,27.00,0.00,15.00,0.81,0.90,45.00,0.15,3.18,81.00,0.05,648.00,741.00,73.20,231.00,3.69,0.00,0.00,0.00,0.00,0.00,0.00,13.53,255.00,4.62,2.94,3.81,0.27,0.30,2.46,1.19,2.88,4.90,6.96,7.88,2.57,3.68,92.73,3.91,1.08,3.13,4.60,"Poultry Products"
2024-07-22,"Uncategorized","Gardenia, High Fiber Whole Wheat Bread","5.00 x 2.0 Slices",850.00,,,,1.05,0.77,8.00,,,,680.00,525.00,3.00,,,,600.00,,17.10,,,,,,1205.00,,150.00,30.00,,15.00,,120.00,10.00,0.00,,,5.00,0.00,,,,,,,,,,40.00,,,,,"Baked Products"
2024-07-22,"Lunch","Chicken Breast, Skin Removed Before Cooking","300.00 g",519.00,0.00,0.00,194.28,0.20,0.35,37.26,2.92,1.80,1.02,12.00,27.00,0.00,15.00,0.81,0.90,45.00,0.15,3.18,81.00,0.05,648.00,741.00,73.20,231.00,3.69,0.00,0.00,0.00,0.00,0.00,0.00,13.53,255.00,4.62,2.94,3.81,0.27,0.30,2.46,1.19,2.88,4.90,6.96,7.88,2.57,3.68,92.73,3.91,1.08,3.13,4.60,"Poultry Products"
2024-07-22,"Lunch","Mung Beans, Cooked from Dried","250.00 g",262.50,0.00,0.00,181.65,0.41,0.15,1.44,1.03,0.17,0.00,397.50,2.92,2.50,0.00,0.38,6.75,67.50,0.39,3.50,120.00,0.75,247.50,665.00,6.25,5.00,2.10,47.88,19.00,23.88,5.00,0.00,28.87,0.95,0.00,0.14,0.32,0.29,0.00,0.02,0.30,0.16,0.51,0.74,1.36,1.22,0.21,1.06,17.55,0.58,0.19,0.53,0.91,"Legumes and Legume Products"
2024-07-23,"Lunch","Chicken Breast, Skin Removed Before Cooking","300.00 g",519.00,0.00,0.00,194.28,0.20,0.35,37.26,2.92,1.80,1.02,12.00,27.00,0.00,15.00,0.81,0.90,45.00,0.15,3.18,81.00,0.05,648.00,741.00,73.20,231.00,3.69,0.00,0.00,0.00,0.00,0.00,0.00,13.53,255.00,4.62,2.94,3.81,0.27,0.30,2.46,1.19,2.88,4.90,6.96,7.88,2.57,3.68,92.73,3.91,1.08,3.13,4.60,"Poultry Products"
